TERM,NLP1,NLP2,NLP3,NLP4,NLP5,Agreeableness,Extroversion,Conscientiousness,Neuroticism,Openness/Intellect
unchanging,9.550381660461426,39.74573516845703,16.886714935302734,43.6340446472168,15.210302352905273,,,,,
uncharitable,-39.11071014404297,22.850997924804688,34.787113189697266,-3.8654944896698,-24.486948013305664,-0.38,-0.14,0.0,0.0,-0.01
unchaste,-27.145305633544922,-22.847126007080078,-12.692110061645508,15.987455368041992,-17.305444717407227,,,,,
uncheerful,-20.96354866027832,62.73741912841797,19.775772094726562,-8.812492370605469,-9.096572875976562,,,,,
uncheery,-22.604663848876953,58.00788497924805,11.045585632324219,-4.575511932373047,-4.201907634735107,,,,,
unchivalrous,-37.2839241027832,-1.6912689208984375,-8.975404739379883,7.205811977386475,-33.42723846435547,,,,,
uncivil,-44.433937072753906,-11.737699508666992,1.5321043729782104,1.0418658256530762,-27.784835815429688,,,,,
uncivilized,-38.84244155883789,-4.220814228057861,-12.1953125,12.562112808227539,-24.645919799804688,,,,,
unclear,-16.955793380737305,2.717594623565674,-22.259355545043945,17.381372451782227,33.966548919677734,,,,,
uncollected,-13.869794845581055,-19.406476974487305,-28.0841064453125,43.55995559692383,6.9837446212768555,,,,,
uncomfortable,-30.253456115722656,10.138754844665527,-11.401756286621094,-10.79590892791748,15.23650074005127,,,,,
uncommunicative,-14.214632987976074,60.10527801513672,15.856541633605957,6.155258655548096,-13.068387031555176,-0.18,-0.52,-0.07,-0.08,-0.01
uncompanionable,-23.365549087524414,12.653953552246094,-0.5930263996124268,34.379764556884766,19.76120948791504,,,,,
uncompassionate,-36.98522186279297,15.374476432800293,33.04218673706055,15.445672988891602,-36.197059631347656,,,,,
uncompetitive,7.898622512817383,44.09312438964844,-21.735261917114258,9.613839149475098,-16.332395553588867,0.29,-0.37,-0.18,-0.07,0.14
uncomplaining,21.968618392944336,25.596580505371094,15.400620460510254,28.040485382080078,-26.821083068847656,,,,,
uncomplaisant,-15.4364013671875,33.31113815307617,22.692005157470703,23.54248046875,-14.57678508758545,,,,,
uncomplicated,36.744022369384766,14.02187728881836,0.22218818962574005,34.04193115234375,-16.53569984436035,,,,,
uncompromising,-15.696446418762207,9.176060676574707,55.051551818847656,17.829517364501953,-12.740222930908203,,,,,
unconcealing,1.2281546592712402,-7.321372032165527,14.584959983825684,27.610858917236328,0.8944749236106873,,,,,
unconciliatory,-36.2971305847168,13.763436317443848,43.67564010620117,8.310371398925781,-22.165061950683594,,,,,
unconfident,-10.171346664428711,35.53704071044922,-19.521772384643555,-4.075222492218018,-4.941848278045654,,,,,
unconfiding,-19.757680892944336,24.939695358276367,41.03042221069336,11.123431205749512,-17.03311538696289,,,,,
unconformable,-19.55451202392578,-21.070981979370117,-3.2844321727752686,33.82341003417969,17.911035537719727,,,,,
uncongenial,-37.306846618652344,3.380718469619751,15.189130783081055,17.950952529907227,-0.844769299030304,,,,,
unconscientious,-26.66268539428711,-14.770525932312012,-29.970748901367188,22.03450584411621,-25.856430053710938,,,,,
unconstrainable,-11.207751274108887,-40.94047546386719,-7.085953712463379,38.549888610839844,4.373139381408691,,,,,
unconstrained,0.7252095937728882,-38.88510513305664,-15.80013656616211,43.52605056762695,-1.7240207195281982,,,,,
unconstructive,17.554418563842773,-11.8525390625,-29.231212615966797,40.57952880859375,-13.365906715393066,,,,,
uncontainable,-24.889171600341797,-38.85981750488281,4.949817657470703,19.187965393066406,9.125629425048828,,,,,
uncontradictable,18.169078826904297,25.362279891967773,20.79266357421875,43.33504104614258,16.71392059326172,,,,,
uncontriving,23.92840576171875,50.73289489746094,-4.674905300140381,34.591270446777344,-14.128470420837402,,,,,
uncontrolled,-26.164031982421875,-30.75421905517578,-19.14879608154297,28.477357864379883,5.0029191970825195,,,,,
unconventional,-2.502682685852051,-29.586322784423828,-2.6308319568634033,19.886592864990234,20.821008682250977,-0.02,0.03,-0.32,-0.1,0.44
uncooperative,-43.4605827331543,10.680058479309082,16.252120971679688,-6.212156295776367,-14.355233192443848,-0.35,-0.02,-0.16,0.05,0.04
uncordial,-31.54217529296875,2.818312406539917,17.81841278076172,20.314159393310547,-27.902822494506836,,,,,
uncorrupted,30.096691131591797,29.55331039428711,22.2702579498291,34.9194450378418,0.18160423636436462,,,,,
uncourteous,-48.660091400146484,-10.239909172058105,9.893843650817871,0.6696577668190002,-34.24688720703125,,,,,
uncourtly,-13.079729080200195,-29.08662986755371,-26.516265869140625,18.06930923461914,-9.973377227783203,,,,,
uncouth,-39.067501068115234,4.786315441131592,2.2507119178771973,-5.695791244506836,-24.090364456176758,-0.28,0.02,-0.2,-0.18,-0.08
uncrafty,-13.0789155960083,29.543888092041016,-22.501937866210938,29.882282257080078,-28.357959747314453,,,,,
uncreative,-12.85544490814209,52.832176208496094,-4.625516414642334,23.393478393554688,-27.15610694885254,,,,,
uncritical,-11.503883361816406,9.34228801727295,16.289125442504883,29.433916091918945,-25.231204986572266,,,,,
uncultivated,-23.637855529785156,18.334135055541992,-24.87882423400879,29.147262573242188,-23.4314022064209,,,,,
uncultured,-21.234073638916016,25.88500213623047,-23.33071517944336,22.38726806640625,-28.633464813232422,,,,,
uncunning,11.248796463012695,9.658454895019531,2.985199451446533,17.921340942382812,-23.022897720336914,,,,,
uncurbable,13.98832893371582,27.481639862060547,8.21380615234375,46.9224853515625,-6.593980312347412,,,,,
uncurious,-1.5695334672927856,61.715423583984375,-9.650196075439453,21.94646644592285,-28.577537536621094,,,,,
undaunted,25.3969669342041,11.452879905700684,9.454987525939941,33.22542190551758,-19.275196075439453,,,,,
undeceivable,-14.535035133361816,7.1118855476379395,-4.030792236328125,45.23725128173828,43.15444564819336,,,,,
undeceptive,-11.230426788330078,20.178510665893555,-16.898971557617188,13.092108726501465,-15.220947265625,,,,,
undefeatable,-11.7755765914917,0.8059768080711365,30.800745010375977,18.077919006347656,15.190670013427734,,,,,
undelaying,-7.001779556274414,1.6495088338851929,7.6000471115112305,33.30525207519531,17.37708282470703,,,,,
undeliberate,-15.495610237121582,-6.205588340759277,-36.682315826416016,33.07252502441406,-14.338927268981934,,,,,
undeliberative,-14.681161880493164,15.244806289672852,-29.08652687072754,27.147722244262695,-18.989490509033203,,,,,
undemanding,42.51952362060547,29.60730743408203,-24.08747673034668,3.6093316078186035,-23.8128662109375,0.3,-0.23,-0.13,-0.42,0.0
undemocratic,-32.12181091308594,13.436039924621582,13.495721817016602,4.36177396774292,-13.194875717163086,,,,,
undemonstrative,32.52513885498047,41.304344177246094,-25.041271209716797,3.8948886394500732,-13.20590877532959,,,,,
undependable,-30.305740356445312,-10.322614669799805,-18.7615909576416,13.834745407104492,19.88689422607422,-0.13,0.0,-0.45,-0.04,0.1
underhanded,-26.973051071166992,-3.862766981124878,-4.354800701141357,-17.093833923339844,-1.8364826440811157,-0.29,0.08,-0.08,-0.05,-0.16
underogatory,-20.56874656677246,9.934422492980957,-17.00867462158203,8.978591918945312,0.5484314560890198,,,,,
understandable,35.54109191894531,1.0419235229492188,4.860984802246094,10.900654792785645,11.719213485717773,,,,,
understanding,53.63277816772461,0.8244240880012512,-5.78382682800293,-20.233474731445312,4.560144901275635,0.53,0.03,0.1,-0.04,0.13
underwitted,-15.024577140808105,23.774002075195312,-36.02629852294922,2.761998414993286,0.4565552771091461,,,,,
undespairing,2.269728422164917,11.411666870117188,2.887578248977661,38.18471908569336,6.090864658355713,,,,,
undespondent,-2.647512912750244,43.2029914855957,5.09050178527832,34.63036346435547,-17.488880157470703,,,,,
undeviating,8.470826148986816,37.60613250732422,23.376129150390625,43.917789459228516,2.920748233795166,,,,,
undevious,36.260093688964844,31.38878631591797,-11.971220016479492,15.505820274353027,-14.812627792358398,,,,,
undevout,3.018275499343872,13.517497062683105,-10.466974258422852,26.238981246948242,8.355066299438477,,,,,
undignified,-38.35519027709961,-3.365600109100342,-12.032294273376465,3.627002716064453,-14.163195610046387,,,,,
undiligent,-22.193140029907227,-4.393535614013672,-13.412142753601074,25.12790870666504,-17.825023651123047,,,,,
undiplomatic,-41.92680358886719,-10.622352600097656,16.41950798034668,13.341991424560547,-38.867984771728516,,,,,
undisappointable,14.19145393371582,6.173973083496094,-6.401421546936035,49.31541442871094,2.885802984237671,,,,,
undiscerning,-4.638116359710693,0.1663101315498352,-36.16830825805664,26.84910774230957,-30.21210289001465,,,,,
undisciplined,-16.194320678710938,-32.8323974609375,-31.30421257019043,25.94489860534668,-16.030765533447266,,,,,
undiscourageable,-11.573383331298828,8.327520370483398,4.99830961227417,29.41455078125,-12.530759811401367,,,,,
undiscriminating,22.625423431396484,-8.725900650024414,-26.5459041595459,26.046485900878906,-19.297138214111328,,,,,
undisguised,1.0840381383895874,-12.208792686462402,9.964205741882324,37.655208587646484,4.789693355560303,,,,,
undisturbable,25.051837921142578,47.45040512084961,21.5179386138916,27.39592933654785,-6.097620487213135,,,,,
undivertible,2.2865946292877197,51.282012939453125,0.21425214409828186,41.4587516784668,-1.7781189680099487,,,,,
undogmatic,-13.114720344543457,-28.977079391479492,-12.397913932800293,40.99363327026367,-6.098756790161133,,,,,
undramatic,40.071659088134766,39.055484771728516,-9.319160461425781,16.870988845825195,-23.882732391357422,,,,,
undutiful,-33.64113998413086,-9.383760452270508,-16.781047821044922,10.673624992370605,-14.161251068115234,,,,,
uneager,-19.484516143798828,8.149907112121582,-12.921858787536621,-3.0894384384155273,16.05609130859375,,,,,
unearnest,-28.862817764282227,-12.131792068481445,1.0277494192123413,20.357934951782227,-21.493160247802734,,,,,
uneasy,-22.72583770751953,11.106269836425781,-8.230571746826172,-16.43780517578125,27.168560028076172,,,,,
uneconomical,-28.77263832092285,6.91759729385376,-8.318055152893066,10.488835334777832,-11.592072486877441,,,,,
uneducated,-23.1975040435791,6.400786876678467,-30.406545639038086,21.571603775024414,-18.90479850769043,,,,,
unelusive,20.366579055786133,32.1197395324707,8.394973754882812,41.6711540222168,-15.19205093383789,,,,,
unembittered,47.786800384521484,14.731886863708496,-12.377796173095703,25.43719482421875,-20.501293182373047,,,,,
unemotional,-1.4356685876846313,54.820167541503906,48.1192741394043,26.49629020690918,-32.356170654296875,-0.3,-0.26,0.08,-0.47,0.05
unemphatic,22.715208053588867,51.60327911376953,-6.070534706115723,23.465009689331055,-14.320473670959473,,,,,
unemployed,-19.642553329467773,9.480195999145508,-25.030147552490234,10.815494537353516,19.26111602783203,,,,,
unencumbered,20.173145294189453,-22.244150161743164,-9.199514389038086,48.70774459838867,-6.1935811042785645,,,,,
unenergetic,1.7342782020568848,73.54003143310547,-16.965116500854492,-1.968165397644043,-10.526917457580566,,,,,
unenlightened,-22.38874053955078,27.079376220703125,-19.835826873779297,14.653368949890137,-16.157283782958984,,,,,
unenterprising,3.1973085403442383,67.27108001708984,-18.860355377197266,4.767131805419922,-24.609485626220703,,,,,
unenthusiastic,-7.5945963859558105,67.87065887451172,-3.7935848236083984,0.38970494270324707,-17.26180648803711,,,,,
unenvious,34.65949630737305,21.660430908203125,3.6694438457489014,11.021018981933594,-20.067407608032227,,,,,
unequivocal,9.1383695602417,6.576687335968018,30.74397850036621,40.92522430419922,11.688905715942383,,,,,
unerring,14.750852584838867,12.377827644348145,30.552675247192383,38.76484298706055,16.762052536010742,,,,,
unethical,-34.2674560546875,-5.2180023193359375,-0.06929417699575424,-7.567914009094238,5.869024753570557,,,,,
unexacting,22.240434646606445,58.653541564941406,0.0561877116560936,35.699188232421875,-11.461604118347168,,,,,
unexcitable,1.3394339084625244,75.75055694580078,5.985817909240723,19.36672019958496,-7.929725170135498,-0.19,-0.34,0.04,-0.41,0.13
unexpansive,1.9006294012069702,54.771018981933594,-2.2891337871551514,30.673091888427734,-7.955333709716797,,,,,
unexplosive,26.52912712097168,43.67564392089844,-18.45014190673828,23.6879940032959,8.196542739868164,,,,,
unextravagant,36.47257614135742,61.04982376098633,9.572410583496094,12.453544616699219,-20.71591567993164,,,,,
unextraverted,29.54010772705078,54.875675201416016,-3.9888346195220947,25.390527725219727,-20.430660247802734,,,,,
unfailing,10.073893547058105,6.432577610015869,19.723857879638672,34.44590377807617,17.923019409179688,,,,,
unfair,-41.108238220214844,-5.305490016937256,7.317850589752197,-5.617763996124268,-4.077326774597168,,,,,
unfaithful,-36.93953323364258,-9.864076614379883,-12.752739906311035,-6.427104949951172,1.113844633102417,,,,,
unfaltering,11.419634819030762,22.086811065673828,36.90324401855469,38.9393424987793,4.586277484893799,,,,,
unfashionable,-21.954179763793945,21.979602813720703,-12.524928092956543,12.428256034851074,0.38468924164772034,,,,,
unfearing,-30.696884155273438,-6.365364074707031,15.575055122375488,13.94558048248291,-29.031097412109375,,,,,
unfeeling,-28.20189666748047,32.370155334472656,38.79503631591797,15.602049827575684,-30.161056518554688,,,,,
unfeigning,-31.161785125732422,14.188966751098633,24.14756202697754,17.91305923461914,-25.720991134643555,,,,,
unfeminine,-24.123750686645508,14.08141803741455,16.915494918823242,22.44745635986328,-31.135251998901367,,,,,
unfettered,0.6697441935539246,-26.157739639282227,-4.414891242980957,42.77583312988281,-2.168966054916382,,,,,
unflagging,17.871219635009766,5.769315719604492,33.473758697509766,30.187597274780273,0.7276861071586609,,,,,
unflinching,-2.786031723022461,20.95240020751953,50.08705139160156,25.03955078125,-3.4576871395111084,,,,,
unfluctuating,8.943713188171387,51.02468490600586,32.434181213378906,46.062286376953125,1.6675328016281128,,,,,
unfluent,-22.49970054626465,15.454500198364258,-22.181013107299805,23.771469116210938,2.66060209274292,,,,,
unfocused,-19.835294723510742,-0.5513508915901184,-31.7618465423584,17.553728103637695,10.466176986694336,,,,,
unforbearing,-30.951622009277344,12.301501274108887,34.16972732543945,3.1046571731567383,-17.800771713256836,,,,,
unforcible,-25.322633743286133,8.093939781188965,13.041712760925293,33.58974075317383,21.448476791381836,,,,,
unforgetful,-26.843748092651367,-2.6603152751922607,22.083972930908203,16.931438446044922,15.593155860900879,,,,,
unforgettable,10.25167465209961,-24.63309097290039,17.87853240966797,15.345170974731445,40.93546676635742,,,,,
unforgiving,-32.04111099243164,17.030933380126953,50.24606704711914,-8.471675872802734,-11.295221328735352,-0.34,-0.12,-0.02,0.13,0.09
unforseeing,-31.379642486572266,22.82392692565918,-2.3339152336120605,21.26362419128418,0.9714447855949402,,,,,
unfraternal,-14.202446937561035,25.061079025268555,9.168540000915527,19.65790367126465,-16.568679809570312,,,,,
unfriendly,-36.67363739013672,30.807743072509766,30.868492126464844,-11.495887756347656,-20.7171573638916,-0.28,-0.4,-0.03,-0.01,0.15
unfrugal,-20.56424903869629,-27.263294219970703,-19.874589920043945,13.988170623779297,-32.98033142089844,,,,,
ungainly,-12.210368156433105,23.329652786254883,-25.452007293701172,15.397165298461914,1.9111912250518799,,,,,
ungallant,-25.530941009521484,40.81387710571289,-6.778331756591797,-3.607847213745117,-25.27962875366211,,,,,
ungenerous,-37.728580474853516,30.986919403076172,42.60368728637695,-7.817628860473633,-35.86399459838867,,,,,
ungenteel,-41.11696243286133,-8.649153709411621,14.660080909729004,14.16758918762207,-32.77965545654297,,,,,
ungentle,-38.59150695800781,-2.9035887718200684,24.31606101989746,14.385969161987305,-29.513992309570312,,,,,
ungentlemanly,-43.2805061340332,-10.141304016113281,5.8839111328125,2.6055636405944824,-33.93473434448242,,,,,
ungiving,-26.791397094726562,35.399620056152344,52.65421676635742,3.528693675994873,-14.299911499023438,,,,,
ungodly,-37.84833526611328,-11.294715881347656,-11.431859016418457,8.1564302444458,15.025829315185547,,,,,
ungovernable,-29.94327163696289,-27.11665916442871,-10.716585159301758,26.417400360107422,14.539828300476074,,,,,
ungraceful,-46.36574935913086,-6.308694362640381,-4.431934356689453,7.551718711853027,-9.660590171813965,,,,,
ungracious,-41.354881286621094,17.956132888793945,23.11777114868164,-3.402787685394287,-32.469722747802734,-0.29,-0.16,-0.19,-0.15,0.01
ungrateful,-45.99662399291992,6.458572864532471,6.931041240692139,-10.269189834594727,-31.720806121826172,,,,,
ungregarious,-1.5097236633300781,55.70124816894531,-2.801734209060669,15.169730186462402,-15.883652687072754,,,,,
ungrudging,-21.854093551635742,6.839981555938721,43.345924377441406,7.8399977684021,-19.672544479370117,,,,,
unguarded,8.732439041137695,-26.2045841217041,-25.267820358276367,28.768434524536133,-11.787671089172363,,,,,
unhappy,-34.68898391723633,17.81476593017578,-10.291353225708008,-24.414167404174805,14.170086860656738,,,,,
unhardened,26.74483299255371,-9.579899787902832,-53.81272888183594,27.120954513549805,-5.477672576904297,,,,,
unhardy,0.1584603488445282,27.0792293548584,-38.8318977355957,5.265807628631592,-10.31230640411377,,,,,
unharming,46.114776611328125,24.87921142578125,-8.7700777053833,3.9042813777923584,-9.493144035339355,,,,,
unhasty,28.485239028930664,44.569374084472656,2.870004415512085,-0.6009430885314941,3.0660974979400635,,,,,
unhealthy,-38.66765594482422,-2.3983654975891113,-13.042268753051758,-5.0795817375183105,11.211525917053223,,,,,
unheedful,-30.213499069213867,-2.037945508956909,-17.581579208374023,24.67382049560547,-16.183349609375,,,,,
unhelpful,-42.004459381103516,22.423025131225586,-3.948460578918457,-2.554513454437256,-12.632941246032715,,,,,
unheroic,8.033842086791992,42.80081558227539,-32.7547492980957,9.348398208618164,-12.87047290802002,,,,,
unholy,-35.767059326171875,-6.950544357299805,-2.1239802837371826,1.8314228057861328,28.815185546875,,,,,
unhurried,43.7409782409668,30.39598846435547,-9.10963249206543,16.907350540161133,-13.847699165344238,,,,,
unimaginative,-4.8175811767578125,45.660728454589844,-20.939626693725586,16.413137435913086,-10.935081481933594,0.05,-0.25,0.0,-0.07,-0.22
unimpassionate,16.113683700561523,70.1002197265625,27.153175354003906,29.086627960205078,-24.31846046447754,,,,,
unimpatient,-1.1669484376907349,23.124343872070312,-6.270470142364502,23.18491554260254,-34.70423889160156,,,,,
unimpeachable,19.53441047668457,10.778836250305176,18.544458389282227,32.67906951904297,12.419092178344727,,,,,
unimpressed,-19.93163299560547,28.210493087768555,6.011532783508301,22.54662322998047,-26.13726043701172,,,,,
unimpressible,3.095801830291748,44.617313385009766,-16.562358856201172,47.55910873413086,7.737338066101074,,,,,
unimpressionable,-0.9581695795059204,38.053070068359375,-2.64296817779541,45.37324905395508,-9.214262962341309,,,,,
unindulgent,1.0603232383728027,30.46498680114746,48.1516227722168,20.088586807250977,-30.54536247253418,,,,,
unindustrious,-11.68566608428955,16.358997344970703,-40.898040771484375,10.353697776794434,-27.25121307373047,,,,,
uninformed,-18.003868103027344,9.924184799194336,-31.326854705810547,27.70830726623535,-16.836212158203125,,,,,
uningenious,-1.4678014516830444,53.37805938720703,-22.8759822845459,21.387487411499023,-15.512035369873047,,,,,
uninhibited,10.620455741882324,-38.30224609375,-7.124605655670166,31.21907615661621,-23.10479164123535,-0.06,0.42,-0.16,-0.2,0.2
uninquiring,0.4799727201461792,62.14939498901367,9.345643043518066,23.79355812072754,-27.907461166381836,,,,,
uninquisitive,9.497041702270508,61.232608795166016,-3.1205086708068848,15.072917938232422,-32.90161895751953,-0.03,-0.21,0.0,-0.14,-0.35
uninspired,-16.59002113342285,47.64537048339844,-19.85200309753418,19.788541793823242,-13.63595199584961,,,,,
unintellectual,-17.82250213623047,15.078218460083008,-30.027149200439453,21.465930938720703,-39.57841110229492,0.1,-0.1,-0.2,-0.09,-0.27
unintelligent,-30.286279678344727,16.199779510498047,-35.228546142578125,5.941072463989258,-19.428232192993164,0.07,-0.09,-0.16,-0.02,-0.34
unintelligible,-35.24119567871094,3.685490131378174,-24.727018356323242,11.285826683044434,22.91173553466797,,,,,
uninterested,-10.327011108398438,45.41532897949219,-19.69037628173828,20.925371170043945,-25.06382942199707,,,,,
unintrospective,-13.998594284057617,6.4159674644470215,-11.424532890319824,36.299015045166016,-41.99336624145508,,,,,
uninventive,1.8609797954559326,58.84040069580078,-2.6720333099365234,27.362825393676758,-20.67995834350586,,,,,
uninvestigative,7.819057941436768,22.482864379882812,-28.037527084350586,22.71953010559082,-34.151123046875,,,,,
unique,16.22519874572754,-24.441946029663086,16.164804458618164,16.990680694580078,41.581661224365234,,,,,
unjealous,42.536659240722656,23.359519958496094,-10.555500984191895,11.220296859741211,-25.749441146850586,,,,,
unjoyful,-32.14722442626953,45.516456604003906,14.085559844970703,-8.98664665222168,-2.350417137145996,,,,,
unkempt,-30.45490264892578,-15.941747665405273,-34.77371597290039,14.755502700805664,-10.301446914672852,,,,,
unkind,-44.99151611328125,6.180344581604004,23.894020080566406,-13.93945026397705,-20.202171325683594,-0.4,-0.14,-0.09,-0.12,0.01
unkindly,-44.31296920776367,1.3167644739151,23.539701461791992,-12.582426071166992,-14.428548812866211,,,,,
unladylike,-43.79240417480469,-9.912456512451172,9.182125091552734,3.0941436290740967,-26.784107208251953,,,,,
unlearned,-11.974912643432617,-6.15694522857666,-25.54490852355957,40.171722412109375,25.940481185913086,,,,,
unliterary,-20.920743942260742,8.876033782958984,-18.83605194091797,30.231258392333984,8.350371360778809,,,,,
unlively,-15.463186264038086,67.23079681396484,5.514044761657715,4.725823402404785,-6.419787406921387,,,,,
unloving,-42.40729522705078,26.806262969970703,23.946941375732422,-7.720163345336914,-21.669767379760742,,,,,
unlucky,-23.03367042541504,-0.4440172016620636,-12.570707321166992,-6.58140230178833,29.91545867919922,,,,,
unmaidenly,-12.70365047454834,-24.913175582885742,15.839244842529297,29.50741195678711,-13.845178604125977,,,,,
unmalicious,47.781654357910156,13.585247993469238,-21.440170288085938,7.558345317840576,-8.935493469238281,,,,,
unmalleable,-21.971893310546875,31.996246337890625,46.725341796875,24.64002227783203,9.756248474121094,,,,,
unmanly,-27.22951316833496,17.735368728637695,-9.394798278808594,6.703732967376709,-12.416398048400879,,,,,
unmannered,-31.173419952392578,-31.278196334838867,-17.135305404663086,20.34381675720215,-27.822511672973633,,,,,
unmasculine,10.871421813964844,13.193049430847168,-32.991973876953125,14.49000072479248,-5.762576580047607,,,,,
unmeddling,22.936063766479492,24.367944717407227,18.299055099487305,41.639095306396484,-21.680070877075195,,,,,
unmeek,-8.112958908081055,-17.638763427734375,30.748292922973633,26.344209671020508,-16.949087142944336,,,,,
unmelancholy,20.927936553955078,12.352423667907715,24.815855026245117,36.03628158569336,-17.407840728759766,,,,,
unmercenary,-17.82508659362793,8.368718147277832,18.922834396362305,17.416955947875977,-9.701528549194336,,,,,
unmerciful,-39.25113296508789,10.980748176574707,35.905670166015625,1.7034969329833984,-16.106544494628906,,,,,
unmerry,-8.048735618591309,58.21087646484375,9.288716316223145,0.35406047105789185,-10.0076322555542,,,,,
unmethodical,-10.788094520568848,-20.891809463500977,-36.06525802612305,35.21049499511719,-9.017610549926758,,,,,
unmild,-28.660486221313477,5.100835800170898,35.86591339111328,20.58638572692871,-8.101020812988281,,,,,
unmindful,-7.189788818359375,8.117870330810547,-30.502628326416016,24.466520309448242,-19.707223892211914,,,,,
unmirthful,-14.596571922302246,70.65180206298828,16.82196807861328,4.170843124389648,-9.67133617401123,,,,,
unmodifiable,-20.583354949951172,27.94985008239746,27.752185821533203,39.878604888916016,8.976190567016602,,,,,
unmoralizing,-24.303850173950195,-2.566610336303711,-14.02889347076416,22.066770553588867,-28.848939895629883,,,,,
unmovable,-14.023459434509277,49.09060287475586,29.21651268005371,34.83791732788086,12.546627044677734,,,,,
unmusical,-15.632787704467773,36.5479621887207,-6.019697666168213,26.933320999145508,-2.9455320835113525,,,,,
unnatural,-25.93404769897461,-2.057741641998291,-5.221395492553711,16.61157989501953,30.75136947631836,,,,,
unneighborly,-42.812522888183594,-4.245527267456055,4.201421737670898,-2.90289044380188,-21.247379302978516,,,,,
unniggardly,-26.884580612182617,0.9181461930274963,1.9056627750396729,-2.822880268096924,-1.1926789283752441,,,,,
unobliging,-31.779191970825195,17.841670989990234,13.811711311340332,17.651254653930664,-18.13114356994629,,,,,
unobservant,-4.996931076049805,5.756528377532959,-28.81499481201172,21.024593353271484,-18.402822494506836,0.04,-0.12,-0.24,-0.12,-0.23
unobtrusive,40.1004638671875,29.809226989746094,-6.957711696624756,9.487580299377441,-3.934253454208374,,,,,
unoriginal,-8.237870216369629,36.908424377441406,-19.430696487426758,28.565582275390625,-9.965991020202637,,,,,
unorthodox,-6.10205078125,-30.05869483947754,-2.460136890411377,19.71877098083496,21.28670883178711,,,,,
unostentatious,41.40574645996094,43.94615936279297,-6.282675266265869,9.84018325805664,-21.34486198425293,,,,,
unpardoning,-9.875887870788574,7.405885219573975,-1.2208940982818604,14.182066917419434,-1.3764564990997314,,,,,
unpartisan,25.991331100463867,27.14915657043457,4.856274127960205,32.2796745300293,-14.731575012207031,,,,,
unpatriotic,-30.10791778564453,8.024341583251953,-9.787321090698242,6.752566337585449,-18.8066463470459,,,,,
unpeaceable,-45.05699920654297,-10.240793228149414,20.33481216430664,1.209177017211914,-9.64458179473877,,,,,
unperceptive,-27.25126075744629,14.083415031433105,-23.19874382019043,16.22121238708496,-20.815811157226562,,,,,
unpersonable,-14.665063858032227,43.901187896728516,2.53297758102417,32.735713958740234,1.8737223148345947,,,,,
unpersuadable,-33.431636810302734,29.80097198486328,36.18061065673828,10.120575904846191,-5.440574645996094,,,,,
unpersuasive,-24.43732261657715,40.68651580810547,1.5475441217422485,22.98849868774414,-7.30805778503418,,,,,
unphilanthropic,-32.776885986328125,26.462669372558594,19.44349479675293,11.57601547241211,-34.29167938232422,,,,,
unphilosophical,-20.328126907348633,18.134540557861328,-2.819892168045044,29.892946243286133,-43.13575744628906,,,,,
unpitying,-21.710229873657227,10.384285926818848,20.27257537841797,22.321266174316406,-23.18559455871582,,,,,
unpleasable,-43.30743408203125,9.323190689086914,5.08957052230835,0.9511337876319885,12.566889762878418,,,,,
unpliable,-23.397369384765625,33.202877044677734,52.18482208251953,22.164703369140625,-4.060962677001953,,,,,
unpoised,-1.4003167152404785,1.3461720943450928,-21.892057418823242,43.881107330322266,-9.492205619812012,,,,,
unpolished,-12.44553279876709,-8.131715774536133,-28.012968063354492,32.32607650756836,-5.2290940284729,,,,,
unpolite,-27.544776916503906,-0.7838566899299622,-3.8274643421173096,4.3582305908203125,-22.663896560668945,,,,,
unpolitical,14.01504135131836,27.991186141967773,-17.123891830444336,30.658430099487305,-11.191062927246094,,,,,
unpopular,-28.617591857910156,2.8833072185516357,-6.812837600708008,1.5343033075332642,10.898777961730957,,,,,
unpreaching,24.06344985961914,27.94997215270996,-3.5780811309814453,27.365253448486328,-4.55616569519043,,,,,
unpredictable,-18.396596908569336,-28.78731346130371,-5.4441070556640625,16.94792366027832,24.134504318237305,0.03,0.1,-0.17,0.12,0.23
unpresuming,-21.986980438232422,20.33682632446289,-17.79638671875,21.48356819152832,18.21636199951172,,,,,
unpretending,32.72352981567383,6.654066562652588,0.48152127861976624,28.889827728271484,-27.04656982421875,,,,,
unpretentious,38.094757080078125,10.405799865722656,-8.87785816192627,23.603071212768555,-30.685497283935547,,,,,
unprincipled,-31.614978790283203,-10.732597351074219,-14.832596778869629,13.623956680297852,-25.19986915588379,,,,,
unproductive,-24.224319458007812,32.66571044921875,-35.91124725341797,1.8163527250289917,-3.334569215774536,,,,,
unprofessional,-34.60860061645508,-22.104595184326172,-26.42319679260254,6.562690734863281,-20.929065704345703,,,,,
unprogressive,-23.668676376342773,47.15184020996094,-0.004929147195070982,16.288776397705078,-19.99061393737793,,,,,
unprovincial,13.153557777404785,-0.46950414776802063,3.75624418258667,41.754119873046875,-11.095377922058105,,,,,
unpunctual,-32.003318786621094,-5.086751461029053,-32.12173843383789,9.906539916992188,-8.69547176361084,,,,,
unpurposed,-5.132896900177002,12.580900192260742,-30.69706916809082,40.06955337524414,18.796463012695312,,,,,
unquestioning,7.3342719078063965,31.29917335510254,1.123831868171692,26.211515426635742,-16.01473045349121,,,,,
unrealistic,-26.51511573791504,-11.138741493225098,-12.941939353942871,10.06641960144043,4.473947048187256,,,,,
